L2.txt;4;963;52706;834;144
F3.txt;44;4252;729117;2985;551
S5.txt;2;380;8028;0;0
F1.txt;78;18275;6860552;0;0
F2.txt;4;619;8228318;609;126
S1.txt;3;191;783029;187;5
L1.txt;5;315;3558496;313;6
C1.txt;32;13377;62725286;13282;201
S3.txt;2;280;530287;0;0
L4.txt;2;473;4321771;459;592
C2.txt;-1;-1;-1;-1;-1
L5.txt;5;118;83623;71;207
S7.txt;2;82;5133;0;0
F5.txt;9;645;88644;643;36
L3.txt;2;162;23911;161;60
F4.txt;74;6831;710790;5909;743
S2.txt;3;321;71434;186;133
S4.txt;78;2478;1127800;352;10
S6.txt;2;127;34542;125;77
