L2.txt;3;928;31907;921;84
F3.txt;6;543;36524;543;8
S5.txt;5;1010;219999;301;336
F1.txt;89;22567;6947305;1316;41
F2.txt;4;605;8226488;602;5
S1.txt;4;238;786569;229;5
L1.txt;5;628;3550888;626;1
C1.txt;42;17111;63121204;17035;201
S3.txt;2;186;530281;0;0
L4.txt;2;177;4321771;158;593
C2.txt;698;23597;7023064;23468;22
L5.txt;29;682;962485;65;2670
S7.txt;2;80;5133;0;0
F5.txt;16;326;151094;282;57
L3.txt;2;63;17706;63;39
F4.txt;60;643;578050;584;315
S2.txt;8;211;313509;67;626
S4.txt;11;121;152501;0;0
S6.txt;2;111;11324;111;13
