L2.txt;20;5560;547408;754;1706
F3.txt;27;3522;366423;3138;201
S5.txt;2;370;8028;0;0
F1.txt;66;15415;6773815;1350;18
F2.txt;4;561;8228323;552;85
S1.txt;3;225;783029;220;5
L1.txt;5;349;3553606;347;5
C1.txt;44;19478;63151634;19376;201
S3.txt;2;352;530287;0;0
L4.txt;2;324;4321771;308;592
C2.txt;698;25580;7023064;25439;22
L5.txt;6;208;129783;64;343
S7.txt;2;78;5133;0;0
F5.txt;13;529;113122;527;43
L3.txt;2;95;12143;95;20
F4.txt;78;3255;692622;2970;262
S2.txt;3;104;71434;82;133
S4.txt;31;463;449420;197;3
S6.txt;2;125;28379;124;60
