query_10378.rq;2;2694;125431;2589;85
query_10467.rq;9;711;155513;596;59
query_10414.rq;2;946;1757001;799;104
query_10411.rq;1;28866;5666500;1727;28378
query_10441.rq;23;4009;366288;3236;859
query_10442.rq;1;4908;713086;2267;22370
query_10423.rq;2;3559;742883;3559;1
query_10439.rq;1;25;2529;25;1
query_10367.rq;1;2085;874837;2085;1
query_1041.rq;1;13;2306;0;0
query_10492.rq;2;2402;125290;2402;40
query_10488.rq;1;2033;36258;2032;2
query_3421.rq;2;2908;2186492;0;0
query_10399.rq;1;2514;492098;2366;9629
query_10359.rq;2;3483;262374;3478;7
query_10456.rq;1;1469;29268;1469;7
query_6659.rq;2;1186;783188;0;0
query_10463.rq;46;2258;2993684;2070;2707
query_10386.rq;1;1716;44126;1698;649
query_10453.rq;4;1619;627549;1619;2
query_1048.rq;1;2011;35686;2008;120
query_10514.rq;9;2062;1189461;2057;11
query_10512.rq;1;1233;53836;1233;20
query_10409.rq;1;1562;35687;1561;32
query_1040.rq;1;1410;777792;1410;31
query_10435.rq;2;3821;810829;3790;11
query_10451.rq;3;1743;83949;1743;1
query_10484.rq;3;1635;1765037;1628;272
query_10410.rq;1;1375;77086;1375;31
query_10443.rq;2;3317;810829;3295;14
query_10445.rq;6;2218;755754;2201;262
query_10381.rq;3;2406;2897104;2351;39
query_10447.rq;1;1777;783147;1777;13
query_10395.rq;1;1653;492097;1524;9694
query_10515.rq;2;1578;783342;1382;9150
query_10377.rq;1;1703;514034;1582;4193
query_10496.rq;3;5015;2379948;5012;52
query_1035.rq;1;1459;76668;1446;621
query_10424.rq;2;4038;1711251;3991;37
query_10464.rq;1;2118;1599810;1997;3342
query_10518.rq;1;1299;1068179;1299;9
query_10449.rq;1;2278;150073;0;0
query_10475.rq;1;2079;5666500;874;28378
query_10505.rq;1;1885;1820111;1885;29
query_10351.rq;2;3225;2186491;3224;16
query_10348.rq;1;1518;966820;1483;2355
query_10444.rq;11;2098;1208123;2083;19
query_10421.rq;3;4500;2379948;4499;6
