query_3883.rq;3;4503;2379948;4487;6
query_10660.rq;2;914;783188;0;0
query_3799.rq;1;241;132919;234;9
query_4174.rq;1;7304;780909;604;14181
query_5575.rq;1;11300;514034;689;12602
query_3460.rq;1;7934;713086;581;22370
query_9306.rq;1;1562;412743;547;4205
query_9856.rq;3;2813;69918;0;0
query_9417.rq;1;1673;579563;1669;2
query_9284.rq;3;3309;2711144;3303;14
query_11229.rq;4;1736;627579;1736;1
query_9934.rq;1;1809;744784;1808;1
query_3325.rq;1;14;2314;0;0
query_4287.rq;18;2284;1388956;1929;2413
query_1048.rq;1;1015;35686;1012;120
query_5551.rq;3;1605;278412;0;0
query_3175.rq;37;2460;614440;2402;33
query_12266.rq;1;2526;53836;2526;18
query_8256.rq;2;4005;584477;4005;34
query_8202.rq;1;1737;132918;1736;33
query_9735.rq;1;1425;579563;0;0
query_6991.rq;1;2570;514034;2157;12602
query_4391.rq;2;2872;584476;2872;88
query_4934.rq;1;1480;629895;1480;1
query_8869.rq;2;1917;1943261;0;0
query_11104.rq;1;2194;966820;2185;825
query_6014.rq;1;1594;1068180;1588;285
query_9811.rq;1;1664;885663;0;0
query_8007.rq;1;1369;1068181;1368;19
query_7850.rq;2;3698;2186492;0;0
query_8100.rq;3;2014;278412;0;0
query_4630.rq;2;1006;583794;994;696
query_4535.rq;18;2026;1385262;1754;2315
query_11407.rq;1;2793;36258;2793;4
query_6304.rq;4;2583;627391;2583;3
query_8294.rq;2;2524;271207;2522;8
query_617.rq;1;2341;1279568;2267;2922
query_5028.rq;1;1915;296639;0;0
query_2182.rq;10;1885;205892;1872;245
query_421.rq;1;1309;48527;1303;223
query_7460.rq;3;1875;278412;0;0
query_4080.rq;1;770;412743;708;4205
query_8525.rq;1;1518;5666500;1124;9373
query_6339.rq;11;719;382938;645;418
query_1624.rq;2;3473;823641;3423;904
query_1268.rq;37;2832;788097;2762;47
query_3165.rq;4;2146;627220;0;0
query_5077.rq;1;1807;1122904;1807;3
query_432.rq;1;1253;354043;1234;648
query_10611.rq;1;2175;713086;1811;22370
query_9214.rq;6;2693;284183;2682;185
query_6959.rq;2;1657;2569185;1622;1770
query_710.rq;1;1207;744785;0;0
query_1433.rq;3;2181;112442;2181;56
query_2671.rq;1;2694;2433902;2208;23878
query_7043.rq;2;2559;1757961;2556;139
query_2102.rq;10;2827;276567;2820;10
query_3269.rq;1;32;2529;32;1
query_10271.rq;1;2248;75800;2229;526
query_4383.rq;5;2786;284426;2785;12
query_1600.rq;1;2346;1820111;2346;29
query_12011.rq;2;4830;810829;4815;8
query_24.rq;2;3610;804269;3576;1905
query_4735.rq;2;2592;742883;2592;6
query_11495.rq;2;2506;804269;2459;2587
query_103.rq;1;2534;1122904;0;0
query_9151.rq;2;2178;262375;2175;13
query_3995.rq;2;2785;2910317;2764;404
query_1632.rq;1;1847;492552;1847;3
query_2410.rq;10;1651;148171;1650;27
query_8900.rq;1;2255;492097;2127;9918
query_11455.rq;2;4275;2495404;4274;2
query_1758.rq;1;1218;579563;0;0
query_4736.rq;11;3123;880328;3084;613
query_4269.rq;1;1508;129834;1508;11
query_1581.rq;2;4520;742884;4520;7
query_7692.rq;1;1855;780909;1810;2180
query_2027.rq;1;2308;75800;2291;461
query_7346.rq;11;1170;180311;1162;62
query_11431.rq;1;1742;132918;1741;35
query_7183.rq;1;1452;1820111;0;0
query_2678.rq;1;2148;44126;2130;649
query_7685.rq;1;1384;1068181;1384;3
query_11514.rq;5;1813;145398;1510;11257
query_8374.rq;1;2318;5666500;1918;9373
query_5853.rq;2;1308;783188;0;0
query_1387.rq;1;2639;1820111;2638;29
query_450.rq;13;2343;286404;2297;673
query_12257.rq;1;2186;713086;1933;22370
query_2293.rq;1;1027;150073;0;0
query_8558.rq;9;1993;1183746;0;0
query_168.rq;3;1672;365324;0;0
query_11349.rq;8;2750;128886;2749;4
query_872.rq;2;3528;262375;3526;8
query_1651.rq;11;1743;281967;1738;4
query_6345.rq;1;1135;1599810;1072;2237
query_6218.rq;1;2231;1599810;2165;2237
query_7950.rq;2;4424;2186491;4422;30
query_9059.rq;2;1490;783188;0;0
query_3742.rq;7;1308;84068;1307;125
query_6694.rq;1;2086;629895;2086;1
query_2440.rq;1;1830;403365;0;0
query_6146.rq;30;1689;2624831;1566;1795
query_10583.rq;1;2157;75800;2156;65
query_11281.rq;1;1205;514034;1115;4193
query_6297.rq;2;1657;397155;1655;31
query_10745.rq;2;4011;2495405;4010;2
query_1161.rq;1;11;2314;0;0
query_4107.rq;1;2464;1820111;2464;29
query_10339.rq;2;3360;2186492;3359;5
query_11768.rq;1;1843;1068181;1842;96
query_5097.rq;12;4358;2123935;4352;203
query_8455.rq;3;1126;400677;1123;56
query_3679.rq;5;2184;141442;1901;10848
query_859.rq;3;1439;275535;1437;9
query_4831.rq;3;1846;114587;0;0
query_3098.rq;3;1978;1271691;0;0
query_8846.rq;13;4738;2121058;4730;192
query_3133.rq;1;1413;1279569;1303;4656
query_2764.rq;3;2774;86080;2774;5
