query_11849.rq;2;2329;14623;2327;19
query_11784.rq;3;855;112442;825;56
query_11910.rq;5;8920;144377;1493;11164
query_11908.rq;3;22492;2897103;15716;103
query_1185.rq;1;1897;25749;1880;73
query_11852.rq;1;2052;53837;2045;23
query_11865.rq;2;1704;2569185;1418;1770
query_11747.rq;3;4145;2897103;4135;3
query_11864.rq;3;6187;2379948;6184;52
query_11753.rq;3;1518;437780;1516;67
query_11779.rq;2;1232;1943261;0;0
query_11797.rq;1;2322;129835;2321;4
query_11788.rq;2;1350;779799;1248;6482
query_11827.rq;11;3214;2809937;3208;17
query_11820.rq;3;715;401847;711;54
query_11746.rq;2;2034;125242;2034;35
query_118.rq;1;2306;129834;2306;10
query_11758.rq;4;5272;3477178;0;0
query_1184.rq;3;877;1763762;872;272
query_11866.rq;3;1555;422345;1555;10
query_11776.rq;3;1490;278412;0;0
query_11806.rq;19;2280;1401510;1970;2483
query_11872.rq;1;2526;1068181;2526;15
query_11786.rq;1;1227;780910;1199;1258
query_11898.rq;2;32;16943;31;26
query_1064.rq;1;1975;777792;1975;26
query_1179.rq;2;3229;804270;3186;2325
query_11867.rq;3;2793;411633;0;0
query_11807.rq;5;1999;468203;1990;124
query_11738.rq;1;950;150074;0;0
query_11899.rq;3;2811;278412;0;0
query_11804.rq;2;3897;804269;3856;2134
query_11840.rq;2;2151;1754405;0;0
query_11894.rq;3;5792;2897104;5723;45
query_11751.rq;2;4041;2495405;0;0
query_11750.rq;2;3708;810829;3680;19
query_11763.rq;4;985;627367;985;2
query_6418.rq;1;3808;5666500;2658;28378
query_1182.rq;3;1916;278412;0;0
query_11783.rq;2;3383;584477;3383;39
query_11845.rq;1;1909;2433901;1591;23127
query_1175.rq;13;1348;286404;1314;673
query_11819.rq;2;2863;262375;2862;10
query_11895.rq;1;1662;1599810;1487;6386
query_11773.rq;1;1588;296639;0;0
query_11795.rq;2;4146;584477;4143;132
query_11778.rq;2;1911;779799;1804;9088
query_11851.rq;1;18;2529;17;1
query_11764.rq;2;3082;2186491;3082;11
query_11772.rq;26;3000;2861191;2990;55
query_11875.rq;2;3280;804270;3238;2325
query_11855.rq;2;3144;262375;0;0
query_11903.rq;2;3821;584476;3821;64
query_11876.rq;6;1334;1180695;1332;11
query_11777.rq;1;1436;35687;1435;29
query_11862.rq;1;1956;62811;1956;9
query_11775.rq;2;459;3905965;459;2
query_11798.rq;1;1467;129834;1467;11
query_11802.rq;2;4483;742884;4482;3
query_1190.rq;3;1512;87832;1511;9
query_11901.rq;5;2335;120539;2334;1
query_11881.rq;2;1175;3905965;1175;2
query_11818.rq;1;2144;966820;2083;5587
query_11874.rq;1;2526;3430871;2522;345
query_11812.rq;1;2423;713086;2183;22370
query_11809.rq;2;2346;2569183;2317;1792
query_1176.rq;22;2056;396712;2020;1005
query_11829.rq;1;1207;75800;1187;707
query_11755.rq;8;1669;157981;1665;5
query_11761.rq;3;1568;278411;0;0
query_11741.rq;1;1506;744785;0;0
query_11823.rq;1;1619;53836;1619;20
query_1183.rq;1;20;2621;20;3
query_11853.rq;2;1528;2569135;1506;1437
query_3464.rq;6;2298;77479;2298;110
query_11857.rq;2;4170;810828;4157;9
query_11817.rq;2;4884;823641;4867;374
query_117.rq;1;1814;514034;1352;12602
query_11905.rq;1;19;2642;19;1
query_1186.rq;33;1578;3187228;1434;2039
query_11863.rq;1;9;2450;9;1
query_11858.rq;11;3928;2815940;3924;30
query_11811.rq;2;4954;823641;4907;904
query_11878.rq;7;3477;640474;3476;10
query_11743.rq;1;841;763953;0;0
query_11765.rq;2;2370;2910317;2351;350
query_11756.rq;1;2781;403365;0;0
query_11801.rq;21;1120;399642;1088;650
query_11844.rq;2;3895;804270;3847;1995
query_11814.rq;3;5636;2379948;5635;6
query_11883.rq;1;1162;874837;1162;1
query_11752.rq;6;2256;142415;2252;126
query_11742.rq;2;3227;823641;3205;374
query_11834.rq;2;3245;823641;3197;904
query_11850.rq;3;6277;2711143;6277;19
query_11835.rq;3;1512;1764039;1505;246
query_11856.rq;2;2202;783188;0;0
query_11873.rq;1;3295;5666500;2114;28378
query_11890.rq;2;2077;125384;2075;80
query_11769.rq;1;2777;150074;2777;1
query_11897.rq;4;1748;414487;1733;701
query_11887.rq;1;1321;75800;1319;76
query_11805.rq;1;1705;966820;1703;158
