query_3883.rq;10;69326;24412764;15716;108
query_10660.rq;2;1286;8175107;0;0
query_3799.rq;1;235;24519;226;46
query_4174.rq;225;60309;15997331;195;162595
query_5575.rq;1;11238;5261811;476;126515
query_3460.rq;1;12886;7495170;690;225085
query_9306.rq;1;2890;4254962;634;42461
query_9856.rq;2;1202;38512383;0;0
query_9417.rq;1;79;3523;0;0
query_9284.rq;3;2027;29058187;1973;302
query_11229.rq;4;433;6410217;432;5
query_9934.rq;1;188;3709;0;0
query_3325.rq;1;79;2456;63;1
query_4287.rq;171;17396;14196955;1099;24583
query_1048.rq;7;692;381706;147;677
query_5551.rq;3;174;43307;0;0
query_3175.rq;524;34827;10481470;504;337
query_12266.rq;3;393;72956;213;200
query_8256.rq;2;940;6368186;698;1381
query_8202.rq;3;311;137146;128;283
query_9735.rq;1;157;3903;146;1
query_6991.rq;1;13302;5261811;581;126514
query_4391.rq;2;880;6368185;811;271
query_4934.rq;1;122;3632;122;3
query_8869.rq;2;863;19268087;0;0
query_11104.rq;1;1066;9860699;732;7908
query_6014.rq;1;753;10529575;601;2957
query_9811.rq;1;173;3891;0;0
query_8007.rq;1;776;10529576;736;158
query_7850.rq;2;2566;21773772;1352;50
query_8100.rq;3;234;43307;0;0
query_4630.rq;2;1093;5929443;754;4892
query_4535.rq;169;14466;14167389;813;23989
query_11407.rq;1;115;18634;115;26
query_6304.rq;4;728;6410255;727;2
query_8294.rq;2;618;2704994;428;4
query_617.rq;1;2662;12781398;527;28139
query_5028.rq;1;843;2755922;843;1
query_2182.rq;114;3973;3055922;477;2759
query_421.rq;1;471;456338;354;2437
query_7460.rq;3;201;43307;0;0
query_4080.rq;1;1638;4254962;512;42461
query_8525.rq;1;14019;56461359;1936;94098
query_6339.rq;90;5103;4144744;3499;6326
query_1624.rq;2;55349;8726606;3558;9790
query_1268.rq;323;59385;7656871;6411;313
query_3165.rq;4;1049;6410282;1048;2
query_5077.rq;1;150;3589;0;0
query_432.rq;1;597;3277940;211;3767
query_10611.rq;1;11426;7495170;1229;225087
query_9214.rq;29;2279;2598354;1602;1865
query_6959.rq;2;1867;25624968;1667;3456
query_710.rq;1;109;4163;109;1
query_1433.rq;11;459;245809;338;505
query_2671.rq;1;15582;24919841;1238;229015
query_7043.rq;3;1821;18494375;1493;218
query_2102.rq;114;8177;2321955;584;111
query_3269.rq;1;192;2535;192;1
query_10271.rq;1;884;703205;124;5456
query_4383.rq;3;195;43307;0;0
query_1600.rq;1;228;3743;0;0
query_12011.rq;2;14863;8158618;1004;104
query_24.rq;2;2572;8274368;1189;22129
query_4735.rq;2;794;7626480;793;7
query_11495.rq;2;3440;8274368;1579;23148
query_103.rq;1;136;3589;0;0
query_9151.rq;22;11648;3039031;915;103
query_3995.rq;36;15461;4770871;843;4005
query_1632.rq;1;96;4069;0;0
query_2410.rq;105;3875;1623017;665;107
query_8900.rq;1;4017;5477274;514;97632
query_11455.rq;2;479;5353469;479;3
query_1758.rq;1;144;3903;143;1
query_4736.rq;100;6719;9109489;3806;7235
query_4269.rq;1;210;26211;191;77
query_1581.rq;2;905;7629233;902;53
query_7692.rq;218;46100;15752696;139;44263
query_2027.rq;1;796;703205;223;4149
query_7346.rq;45;2261;1047234;2019;387
query_11431.rq;4;474;180945;190;374
query_7183.rq;1;191;3743;0;0
query_2678.rq;64;5625;2758968;160;6307
query_7685.rq;1;370;10529576;367;59
query_11514.rq;4;7114;930136;399;115861
query_8374.rq;1;13077;56461359;2147;94099
query_5853.rq;2;6940;8175261;550;90502
query_1387.rq;1;165;3743;0;0
query_450.rq;78;3094;2226118;2507;3669
query_12257.rq;1;9167;7495170;549;225082
query_2293.rq;1;140;3341;0;0
query_8558.rq;10;1552;11628240;1115;2
query_168.rq;3;371;3571895;0;0
query_11349.rq;64;3168;987230;1095;73
query_872.rq;22;8448;3058964;625;107
query_1651.rq;144;9634;2882898;578;83
query_6345.rq;1;2231;15833636;571;22762
query_6218.rq;1;2319;15833636;762;22762
query_7950.rq;2;8874;21773771;1615;201
query_9059.rq;2;644;8175107;0;0
query_3742.rq;12;623;194476;586;270
query_6694.rq;1;109;3632;107;3
query_2440.rq;1;143;10809;143;10
query_6146.rq;303;12111;26423346;5103;17824
query_10583.rq;1;289;703205;231;527
query_11281.rq;1;2992;5261811;446;41889
query_6297.rq;2;675;4135609;471;19
query_10745.rq;2;653;5353475;653;1
query_1161.rq;1;46;2320;0;0
query_4107.rq;1;213;3743;0;0
query_10339.rq;2;4615;21773772;1533;78
query_11768.rq;1;863;10529576;838;853
query_5097.rq;128;7764;9412314;2122;1970
query_8455.rq;3;653;4141725;434;57
query_3679.rq;5;10023;941391;417;139316
query_859.rq;2;597;2704487;338;6
query_4831.rq;3;317;912414;0;0
query_3098.rq;797;25976;29824619;523;79306
query_8846.rq;334;16910;12901434;1164;8094
query_3133.rq;1;4130;12781399;547;44622
query_2764.rq;3;245;51254;245;20
query_10064.rq;1;1732;34130065;1147;8782
query_9164.rq;4;1602;35981702;0;0
query_1529.rq;1;189;4015;0;0
query_480.rq;2;3099;8274369;1149;33192
query_9101.rq;1;1218;9860699;648;24006
query_9361.rq;2;1133;38512373;0;0
query_2755.rq;1;143;3891;0;0
query_5534.rq;38;14883;4830337;571;4439
query_1465.rq;61;20006;1273938;416;436
query_5119.rq;148;10291;9793858;1231;2621
query_130.rq;1;422;26189;421;36
query_6724.rq;1;293;24110;290;70
query_381.rq;1;3320;4254962;547;62105
query_2286.rq;416;35971;35348307;749;30208
query_12009.rq;34;1522;889601;1351;276
query_10780.rq;1;245;3277940;196;828
query_8710.rq;25;2898;1356746;144;2400
query_7242.rq;119;129528;7137471;129338;489
query_1297.rq;3;442;2708547;329;9
query_6745.rq;1;960;10529575;831;2783
query_757.rq;7;221;160134;182;327
query_8920.rq;19;781;326981;736;719
query_4774.rq;2;498;5353463;498;4
query_7984.rq;3;1648;29058186;1642;107
query_7639.rq;308;41455;7609557;3268;337
query_10578.rq;1;477;764861;267;5949
query_8893.rq;2;920;4135403;824;36
query_11565.rq;64;5474;2758968;171;6307
query_6424.rq;26;587;787799;494;219
query_7495.rq;48;1825;1061702;332;754
query_7343.rq;2;42331;8726606;3665;9790
query_10022.rq;2;2683;8152534;689;51301
query_11939.rq;169;12125;14170850;480;24189
query_5654.rq;37;13412;4782344;676;4126
query_4299.rq;1;115;3218;115;1
query_756.rq;1;127;2981;0;0
