query_1118.rq;1;2460;3589;0;0
query_5242.rq;1;358;10018;355;8
query_581.rq;1;238;22029;233;31
query_39.rq;1;177;3579;0;0
query_9682.rq;226;30687;7866127;216;22511
query_832.rq;1;96;3201;96;1
query_8021.rq;2;73280;8726606;14128;9790
query_8043.rq;262;27034;5664058;1939;525
query_448.rq;1;1407;9860699;970;7909
query_4977.rq;1;144;3345;0;0
query_11329.rq;1;3949;12781399;684;44622
query_8065.rq;2;3943;5940896;625;54522
query_8845.rq;1;127;2548;119;1
query_8574.rq;1;161;3579;0;0
query_6410.rq;2;1313;6368185;1143;945
query_2642.rq;1;12663;7495170;1013;225086
query_3052.rq;1;122;3511;0;0
query_5641.rq;3;421;912414;0;0
query_10880.rq;141;9295;9687153;1813;2499
query_3120.rq;6;1295;11620597;1276;9
query_7510.rq;1;145;4155;145;1
query_1715.rq;2;144;66647;113;134
query_6085.rq;35;1610;842410;577;1595
query_10635.rq;1;7729;4254962;404;117089
query_10754.rq;2;3279;8274368;1952;23148
query_339.rq;1;506;764861;456;476
query_8045.rq;2;619;19268087;0;0
query_10602.rq;1;6848;5477275;696;146993
query_6556.rq;2;47319;8726606;4071;9790
query_4783.rq;295;8211;26296684;4888;17874
query_12030.rq;140;5871;2289633;5265;152
query_2430.rq;2;6447;8152534;877;139942
query_9143.rq;60;18557;1246236;413;401
query_9527.rq;1;11565;56461359;1573;94098
query_10112.rq;2;3133;8274369;1244;33192
query_21.rq;1;172;4015;0;0
query_6761.rq;1;122;4015;0;0
query_5920.rq;150;7896;9892045;922;2830
query_1460.rq;6;1228;11619958;1202;9
query_9297.rq;31;11663;1657493;189;9378
query_9148.rq;2;3753;2681727;892;112
query_3369.rq;1;6927;5477275;838;146990
query_8139.rq;23;871;555416;303;1024
query_6612.rq;1;232;31779;216;45
query_8277.rq;2;146;49692;106;101
query_10241.rq;1;679;764861;378;5949
query_4513.rq;1;8304;7495170;419;225082
query_11008.rq;1;136;3903;136;1
query_6413.rq;1;10920;5261811;602;126515
query_4124.rq;1;14327;24919841;759;225834
query_10954.rq;1;52;2503;51;1
query_8745.rq;2;716;7624613;716;25
query_11190.rq;2;691;6368186;616;379
query_1326.rq;2;541;4132800;455;4
query_4500.rq;2;19742;8158618;1360;118
query_9644.rq;1;131;3345;0;0
query_9791.rq;1;144;3899;0;0
query_8108.rq;94;158102;7061065;158056;388
query_12377.rq;2;769;7624554;721;28
query_7998.rq;61;14181;1263955;408;403
query_10907.rq;167;13806;14163759;2183;23583
query_5556.rq;1;164;11029;163;18
query_1731.rq;29;1700;2598354;1074;1865
query_6055.rq;1;452;703205;113;5455
query_11225.rq;3;1207;18496840;882;314
query_9544.rq;1;8988;5261811;391;126513
query_8286.rq;1;3936;5477275;510;97123
query_8617.rq;1;9510;7495170;377;225086
query_12151.rq;4;350;102909;145;338
query_1843.rq;1;262;33498;249;69
query_8713.rq;3;811;4141725;487;57
query_7335.rq;2;329;65791;196;190
query_12105.rq;199;5979;2944114;5342;250
query_6159.rq;353;56623;7779659;8397;456
query_7913.rq;2;1186;38512378;1186;4
query_7644.rq;2;3967;18485828;1033;78237
query_1864.rq;1;122;2535;122;1
query_9738.rq;1;180;4069;0;0
query_9548.rq;117;154572;7132937;154486;469
query_1683.rq;1;116;4069;0;0
query_2100.rq;1;2601;15833636;1030;22762
query_5006.rq;61;20245;1273938;465;436
query_178.rq;2;553;6368186;519;244
query_7089.rq;1;108;2977;0;0
query_8765.rq;2;732;18485674;0;0
query_6903.rq;107;161160;7108513;161053;530
query_3610.rq;1;97;3415;96;2
query_3635.rq;2;264;65791;171;190
query_9451.rq;3;554;12862957;0;0
query_12005.rq;2;664;7623128;663;17
query_4888.rq;1;1983;4254962;466;42460
query_5134.rq;6;842;11607199;0;0
query_11491.rq;4;1474;35981706;0;0
query_7031.rq;2;4831;21773772;1287;96
query_10871.rq;1;1007;34130065;833;5114
query_3562.rq;10;21193;24412764;2444;199
query_6919.rq;2;644;19268082;644;1
query_6706.rq;2;728;18485674;0;0
query_3787.rq;1;507;764861;227;4107
query_5719.rq;1;3341;15833636;573;33473
query_2834.rq;26;1467;617348;627;1154
query_6618.rq;1;157;3743;0;0
query_255.rq;2;569;6368186;516;531
query_457.rq;1;134;3891;0;0
query_6875.rq;5;8738;941308;387;140366
query_1770.rq;1;10096;5261811;640;126513
query_6700.rq;2;492;4133103;377;22
query_12086.rq;1;143;3268;142;1
query_7078.rq;2;617;6368185;564;403
query_10228.rq;74;2777;1729791;284;1518
query_2422.rq;1;195;10015;195;27
query_434.rq;1;145;3709;0;0
query_5741.rq;1;725;764861;478;3997
query_8866.rq;1;165;4157;165;1
query_6805.rq;2;2454;8274369;1188;22606
query_11579.rq;8;369;194227;279;328
query_2632.rq;20;794;974096;732;21
query_1645.rq;19;727;326981;597;719
query_2320.rq;43;1868;1021980;478;1895
query_10143.rq;8;985;406748;166;716
query_1631.rq;2;1544;8274368;808;20684
query_2643.rq;149;4367;3470226;347;3067
query_2884.rq;1;528;456338;313;3409
query_9334.rq;1;115;4069;0;0
query_4640.rq;2;414;83532;286;174
query_8759.rq;2;939;18490554;801;163
query_6356.rq;85;2425;8635750;1471;5901
query_10133.rq;2;841;38512375;840;2
query_11262.rq;1;428;7934789;385;884
query_9343.rq;1;758;34130066;745;600
query_10130.rq;1;87;2535;87;1
query_11462.rq;2;38417;17190965;2456;352
query_5880.rq;2;566;18485674;0;0
query_3352.rq;1;205;2755922;204;1
query_9699.rq;2;750;38512375;0;0
query_9283.rq;1;156;618000;154;55
query_6272.rq;274;16356;5521931;559;212
query_1978.rq;2;816;6368186;641;1381
query_9182.rq;2;2324;8274369;1195;22391
query_2059.rq;200;11004;4023601;444;139
query_478.rq;2;687;38512382;0;0
query_2718.rq;1;122;4015;0;0
query_3962.rq;36;696;925730;567;314
query_652.rq;4;4555;3574754;417;56207
query_915.rq;3;190;43307;0;0
query_8773.rq;1;163;3709;0;0
query_1240.rq;2;14516;8726606;1471;3449
query_9253.rq;1;150;4158;150;1
query_567.rq;20;990;974096;963;21
query_1153.rq;1;97;2977;0;0
query_9781.rq;91;2800;8826606;1760;6567
query_1213.rq;2;309;4133313;280;17
query_7293.rq;5;375;11612122;375;3
query_10436.rq;1;21196;56461359;1333;283792
query_7671.rq;2;418;7623870;418;25
query_6777.rq;1;79;4069;0;0
