query_6784.rq;4;12247;35981702;0;0
query_1863.rq;2;1037;68251;700;198
query_10378.rq;2;633;1327810;0;0
query_6358.rq;1;267;24818;252;35
query_9269.rq;101;8408;1780158;5747;880
query_6381.rq;1;187;3848;180;4
query_1208.rq;1;133;3903;133;1
query_5804.rq;60;5689;1433761;704;1476
query_1486.rq;2;2086;19268087;0;0
query_4100.rq;2;11133;8274369;4088;22606
query_10439.rq;1;306;2535;294;1
query_832.rq;1;250;3201;250;1
query_5253.rq;1;319;618001;318;17
query_11693.rq;1;7612;15833636;1214;22762
query_3634.rq;1;234;3743;0;0
query_6115.rq;5;18544;938957;865;137411
query_3100.rq;1;967;764861;725;4107
query_2271.rq;20;1168;974096;1093;21
query_5641.rq;3;239;912414;0;0
query_6184.rq;3;611;4149596;0;0
query_7651.rq;3;1829;29058186;1815;20
query_6934.rq;204;48670;15263606;148;85915
query_1249.rq;2;1699;25427705;1699;4
query_10381.rq;3;150998;29828645;64190;629
query_3835.rq;3;703;3571891;0;0
query_10051.rq;1;4173;9860699;1201;56302
query_4396.rq;2;82954;17190966;4940;552
query_5230.rq;1;1003;3277941;973;222
query_8504.rq;4;2318;35981711;0;0
query_2846.rq;1;100;2584;90;1
query_9294.rq;2;44508;21773770;3337;1350
query_4630.rq;2;4430;5929443;4275;4892
query_6091.rq;61;67584;25875121;0;0
query_3150.rq;211;7668;3073411;6931;251
query_906.rq;26;763;787799;616;219
query_12073.rq;40;1337;1667863;1166;1986
query_9922.rq;1;129;2627;128;3
query_8835.rq;54;239009;31143112;117076;1057
query_6067.rq;137;10323;27684843;10230;312
query_260.rq;1;75;3635;74;3
query_6427.rq;2;2840;8274368;1363;21780
query_11717.rq;12;696;238674;653;388
query_11322.rq;4;1690;35981705;0;0
query_10241.rq;1;526;764861;242;5949
query_5840.rq;60;3068;1433761;428;1476
query_11812.rq;1;11167;7495170;596;225089
query_8831.rq;3;814;12862957;0;0
query_6442.rq;1;12233;24919840;1015;233423
query_5472.rq;1;140;2977;0;0
query_2188.rq;1;232;618000;222;46
query_431.rq;44;1917;1118425;311;816
query_10558.rq;6;952;11619911;945;9
query_2062.rq;37;17039;4793090;872;4310
query_9945.rq;19;8159;8803061;161;13913
query_7427.rq;3;1643;12862959;0;0
query_2807.rq;9;1436;11634898;1296;17
query_3118.rq;135;12089;2788787;655;232
query_940.rq;2;265;65179;179;188
query_4085.rq;2;668;5929615;578;1755
query_1223.rq;96;6742;9019687;4397;7118
query_1270.rq;2;206;1328090;184;750
query_3223.rq;37;15105;4804757;562;4115
query_8617.rq;1;10727;7495170;564;225086
query_4071.rq;1;102;2436;98;1
query_1632.rq;1;166;4069;0;0
query_1112.rq;1;171;4156;171;1
query_7400.rq;1;3916;5477275;666;96300
query_9208.rq;1;172;4069;0;0
query_11212.rq;2;567;7626707;521;14
query_10066.rq;2;21110;8158618;1526;86
query_4524.rq;1;958;456338;556;6690
query_9708.rq;185;5533;2813025;630;335
query_5162.rq;1;2642;4254962;586;62105
query_9132.rq;3;374;85574;154;286
query_8154.rq;48;3212;1061702;502;754
query_917.rq;1;230;618001;229;20
query_2207.rq;170;12528;14190297;884;24359
query_2374.rq;5;869;11599250;0;0
query_1692.rq;2;938;6368186;872;1096
query_1314.rq;1;212;3579;0;0
query_3503.rq;2;17245;8158617;1781;104
query_4221.rq;2;562;7626797;560;66
query_6460.rq;1;132;44477;127;68
query_3786.rq;1;282;3345;0;0
query_4249.rq;2;230;1327950;224;162
query_10440.rq;1;132;32806;129;47
query_11277.rq;1;380;2755922;380;1
query_392.rq;71;3329;2205850;2685;3792
query_4939.rq;9;991;11633136;882;14
query_7725.rq;3;1834;29058187;1790;493
query_7108.rq;2;649;4133481;576;14
