query_6784.rq;4;10244;35981702;0;0
query_12076.rq;1;251;2977;0;0
query_11982.rq;2;2687;18485674;0;0
query_12045.rq;24;2773;531151;931;1102
query_11935.rq;1;2229;3277940;530;1819
query_262.rq;1;185;4149;185;1
query_11955.rq;1;2810;3277940;379;3675
query_5149.rq;4;665;148431;250;304
query_12034.rq;1;5956;34130066;5030;3287
query_1201.rq;117;196676;7132937;196222;469
query_12029.rq;88;4312;8718412;2571;6122
query_11926.rq;3;248;912414;0;0
query_11991.rq;60;2719;1415351;2545;63
query_11978.rq;15;853;300818;771;617
query_12069.rq;60;19263;1248880;578;369
query_12055.rq;2;1245;5353474;0;0
query_12060.rq;2;49452;8726606;3789;9790
query_11924.rq;4;2088;35981706;0;0
query_11911.rq;235;18836;28034748;18405;585
query_12000.rq;144;10507;2882898;824;83
query_12020.rq;146;8800;9716021;1355;2483
query_11990.rq;3;183;43303;0;0
query_12032.rq;1;136;3374;136;1
query_11476.rq;1;151;4713;151;8
query_12022.rq;1;145;25634;145;37
query_12030.rq;140;5175;2289633;4811;152
query_12051.rq;75;4088;2307831;3115;4639
query_12053.rq;1;12523;56461359;1386;94098
query_12002.rq;60;22571;1248166;833;829
query_1199.rq;3;269;43307;0;0
query_11981.rq;36;846;917956;667;301
query_11958.rq;6;739;11621532;733;8
query_12067.rq;1;1427;34130065;978;8916
query_12073.rq;40;2244;1667863;1991;1986
query_1197.rq;2;1282;18490540;1144;182
query_12081.rq;101;5885;9149457;3274;7427
query_11992.rq;1;2629;15833636;898;22762
query_11921.rq;10;24089;24412764;3487;108
query_12065.rq;1;66;2451;64;1
query_12017.rq;294;11935;4550213;763;475
query_12070.rq;2;990;18490753;707;199
query_1198.rq;44;1531;1100201;435;2153
query_11925.rq;2;678;6368185;622;403
query_11980.rq;404;26964;9959459;399;23267
query_12003.rq;1;704;4015;0;0
query_12064.rq;48;3796;1206362;574;754
query_11988.rq;45;3492;1076989;681;1046
query_12016.rq;8;1088;11617491;0;0
query_11977.rq;1;3843;5261811;759;41888
query_12028.rq;1;122;3713;0;0
query_11961.rq;2;596;6368185;549;403
query_11966.rq;1;141;34186;139;49
query_12011.rq;2;19826;8158618;1092;104
query_11501.rq;1;155;2977;0;0
query_1207.rq;2;1645;5931288;759;18372
query_12010.rq;2;3613;18485828;1264;90103
query_12043.rq;1;14563;24919841;1561;229177
query_11943.rq;2;696;6368186;669;379
query_12018.rq;1;2359;12781399;771;28681
query_11940.rq;26;104843;30419310;79820;247
query_11976.rq;2;2064;18488964;2020;126
query_12035.rq;3;420;97454;160;289
query_12006.rq;1;174;32893;172;47
query_12001.rq;80;4569;1872495;506;1828
query_11963.rq;10;22968;24412764;2126;551
query_12074.rq;62;122485;25892253;69829;488
query_11912.rq;46;1493;1053285;1386;406
query_11975.rq;2;39862;8726606;3332;9790
query_12077.rq;1;155;3579;0;0
query_12083.rq;1;371;2755922;0;0
query_11973.rq;1;752;10529575;625;2318
query_11954.rq;13;862;309396;561;568
query_11999.rq;3;503;12862956;0;0
query_12068.rq;347;64811;7770174;6634;411
query_12050.rq;18;1320;420058;466;911
query_11919.rq;2;16078;8158618;1512;105
query_12013.rq;19;1366;450654;668;827
query_11946.rq;1;171;2977;0;0
query_11962.rq;1;2407;12781398;1114;29762
query_11949.rq;124;9536;2507471;678;93
query_11986.rq;1;219;4015;0;0
query_11993.rq;1;304;3891;0;0
query_12024.rq;1;303;3891;0;0
query_10479.rq;1;22;2456;21;1
query_8974.rq;3;1624;29058186;1615;194
query_11933.rq;1;397;10529575;393;151
query_12036.rq;2;406;5353463;405;1
query_12063.rq;1;80;2535;80;1
query_12040.rq;2;422;8175107;0;0
query_12042.rq;3;458;4149596;0;0
query_11967.rq;1;155;703205;91;527
query_12005.rq;2;1489;7623128;1489;17
query_12082.rq;3;423;70046;147;227
query_11995.rq;2;16461;8158618;1145;118
query_12004.rq;2;3154;21773772;1161;75
query_1204.rq;1;193;4015;0;0
query_12052.rq;88;3937;8718412;2726;6122
query_1195.rq;3;1889;29058186;1822;331
query_11996.rq;1;162;3743;0;0
query_11932.rq;1;137;11545;137;33
query_11938.rq;36;10173;4746827;607;3975
query_11917.rq;9;501;196046;380;347
query_2142.rq;899;255875;31381920;152;89829
query_12075.rq;1;94;3732;94;1
query_11948.rq;1;171;10747;171;30
query_12079.rq;1;106;2977;0;0
query_12044.rq;4;342;102643;113;337
query_12039.rq;4;161;85931;157;49
query_11957.rq;1;115;3579;0;0
query_1206.rq;3;838;18495364;695;286
query_11953.rq;2;444;19268087;444;1
query_11998.rq;1;88;3579;0;0
query_11965.rq;1;77;3733;76;1
query_11916.rq;3;984;29058187;957;493
query_12066.rq;4;252;6410309;251;3
query_5344.rq;22;4005;3031408;355;109
query_1193.rq;4;262;6410186;262;2
query_12008.rq;1;17775;56461359;1615;283786
query_12049.rq;88;2210;4088504;1237;6213
query_1194.rq;10;16830;24412764;1384;199
query_11922.rq;1;85;4522;85;3
query_11989.rq;1;81;3632;81;3
query_11927.rq;2;424;6368185;419;271
query_1191.rq;2;714;18489654;619;146
query_11979.rq;203;21369;7089402;95;20228
query_12080.rq;1;95;3903;96;1
query_11937.rq;1;111;3743;0;0
