query_6784.rq;4;7205;35981702;0;0
query_4818.rq;13;1510;286054;909;557
query_6762.rq;1;355;3345;0;0
query_10660.rq;2;1515;8175107;0;0
query_5804.rq;60;4322;1433761;572;1476
query_1711.rq;4;2160;6410385;2151;1
query_11482.rq;1;227;3579;0;0
query_10106.rq;3;257;43307;0;0
query_7681.rq;1;2845;7934790;2244;394
query_1714.rq;106;8701;2168808;762;119
query_2132.rq;1;1861;764861;1082;1690
query_8919.rq;1;382;33498;321;69
query_8599.rq;1;197;15490;186;41
query_3587.rq;1;180;3891;0;0
query_6956.rq;4;281;95525;277;58
query_7284.rq;1;10687;12781398;1605;29762
query_10190.rq;1;192;15490;176;41
query_10987.rq;1;208;3891;0;0
query_7246.rq;2;8792;21773772;3220;55
query_918.rq;346;73874;7771729;7499;364
query_5381.rq;2;1296;18485674;0;0
query_4654.rq;18;6222;2742790;875;74
query_1444.rq;295;10507;26296684;5713;17874
query_11308.rq;294;11232;4550213;1226;475
query_7349.rq;18;896;420058;464;911
query_10763.rq;1;229;3743;0;0
query_10941.rq;1;207;8995;207;23
query_2625.rq;305;9664;26514853;4647;18352
query_9481.rq;27;847;580341;294;1129
query_10119.rq;112;4669;2718022;446;3044
query_10188.rq;1;164;30970;160;47
query_7612.rq;167;17077;14163759;878;23583
query_9143.rq;60;21185;1246236;387;401
query_133.rq;1;160;3891;0;0
query_6284.rq;1;11503;5261811;331;126514
query_3676.rq;2;998;18488691;948;137
query_3043.rq;2;285;79297;199;162
query_1608.rq;315;46261;7625645;3474;344
query_9181.rq;1;195;3743;0;0
query_8621.rq;34;710;889601;633;276
query_10954.rq;1;64;2503;64;1
query_7490.rq;1;186;11545;185;33
query_6742.rq;1;272;703205;268;85
query_6623.rq;102;133562;7086029;133456;430
query_7503.rq;1;413;2755922;0;0
query_79.rq;4;8836;932817;376;118332
query_7795.rq;15;1107;294866;1027;572
query_11988.rq;45;2515;1076989;402;1046
query_3759.rq;3;504;4149596;0;0
query_9644.rq;1;220;3345;0;0
query_4699.rq;1;2776;12781398;662;29538
query_295.rq;1;116;10391;115;24
query_3561.rq;2;1116;5931288;454;18372
query_11741.rq;1;146;3713;0;0
query_10617.rq;1;539;456338;381;2437
query_5556.rq;1;163;11029;163;18
query_6280.rq;1;1173;9860699;725;7909
query_12345.rq;1;763;703205;262;4149
query_3855.rq;1;783;7934789;711;2311
query_4276.rq;2;557;8175107;0;0
query_1571.rq;4;2251;3574748;513;14340
query_8238.rq;7;717;381706;180;677
query_10770.rq;169;13784;14167389;1000;23989
query_11303.rq;4;301;114196;97;381
query_11435.rq;15;619;325965;403;612
query_8114.rq;1;3416;15833636;566;33473
query_3756.rq;1;110;3891;0;0
query_6858.rq;3;1004;12862959;0;0
query_9391.rq;64;7908;2758968;120;6307
query_10201.rq;1;109;2981;0;0
query_7271.rq;2;14157;8158618;1552;122
query_4736.rq;100;4696;9109489;2561;7235
query_7565.rq;2;8667;21773771;1903;141
query_8608.rq;1;350;2755922;0;0
query_5695.rq;137;5423;2263502;4896;163
query_5051.rq;1;115;4515;109;3
query_1323.rq;1;258;703205;170;527
query_695.rq;1;150;30970;148;47
query_9531.rq;2;116;51711;81;107
query_2855.rq;1;3931;4254962;576;62102
query_5468.rq;2;55643;8726606;3893;9790
query_2482.rq;1;77;2581;76;2
query_500.rq;11;2239;783587;326;3032
query_8886.rq;1;4783;8172823;3917;18943
query_5710.rq;4;2534;35981702;0;0
query_7057.rq;71;4091;3627558;2685;4724
query_10175.rq;1;12276;24919841;780;229018
query_596.rq;2;1839;8274369;1310;21508
query_10017.rq;77;3716;1223168;978;125
query_1898.rq;10;444;203406;321;354
query_7494.rq;1;13566;24919840;875;228369
query_4134.rq;166;12362;14131235;688;24075
query_11349.rq;64;3279;987230;818;73
query_9841.rq;1;144;3415;144;2
query_3454.rq;1;541;703205;151;3945
query_5144.rq;1;255;24535;254;34
query_8428.rq;1;383;618001;383;24
query_676.rq;3;1230;18497198;1037;362
query_6218.rq;1;1789;15833636;682;22762
query_5719.rq;1;3620;15833636;825;33473
query_1173.rq;2;938;38512376;931;2
query_1890.rq;416;22923;10382967;521;24708
query_10583.rq;1;145;703205;121;527
query_11096.rq;2;167;78308;118;164
query_10055.rq;3;223;50170;222;71
query_8796.rq;3;1188;29058186;1173;331
query_3014.rq;41;1694;1020145;405;2004
query_10690.rq;1;280;2755921;280;1
query_2106.rq;1;466;10529576;455;353
query_572.rq;169;12050;14167389;695;23989
query_11516.rq;2;304;1328137;238;897
query_3200.rq;9;891;11616202;750;2
query_12362.rq;1;24973;56461359;1704;283787
query_11579.rq;8;301;194227;233;328
query_698.rq;2;212;1328092;197;694
query_2296.rq;2;147;1328043;122;503
query_5615.rq;1;96;34573;93;52
query_1631.rq;2;1794;8274368;893;20684
query_1989.rq;1;954;3277940;565;4006
query_1872.rq;2;4702;8152534;575;139946
query_5478.rq;3;1054;18495366;800;254
query_6445.rq;2;122;49692;103;101
query_10095.rq;2;892;18485674;0;0
query_5891.rq;1;9281;5261811;495;126514
query_5417.rq;1;298;3277939;288;161
query_1995.rq;1;371;703205;104;4149
query_2401.rq;1;140;2973;0;0
query_10780.rq;1;248;3277940;194;828
query_1798.rq;1;110;6069;109;7
query_14.rq;2;693;5929600;556;5937
query_11936.rq;38;12752;4818778;610;4326
query_11052.rq;168;11461;14169949;625;24076
query_5769.rq;1;175;3737;175;1
query_1192.rq;1;417;7934790;393;220
query_11113.rq;2;5168;8152534;640;139944
query_12173.rq;3;565;2708547;314;9
query_230.rq;135;19378;4725028;119;13487
query_1227.rq;2;1257;18490580;1041;208
query_4851.rq;1;148;3589;0;0
query_1582.rq;213;52707;15578116;108;161394
query_11471.rq;4;974;6410056;0;0
query_5295.rq;2;1309;25624969;1195;3593
query_7181.rq;2;50477;17190966;2694;351
query_3760.rq;3;263;46217;258;60
query_12146.rq;360;29077;7225860;489;251
query_10978.rq;36;12616;4772463;535;4054
query_12233.rq;3;430;77575;198;215
query_8823.rq;1;165;3709;0;0
query_10295.rq;5;1222;11614579;1213;8
query_10433.rq;61;134722;25862898;67029;619
query_7744.rq;1;234;2977;0;0
query_2604.rq;1;1620;34130066;1597;166
query_11826.rq;1;1982;12781398;580;29799
query_4999.rq;3;455;2709893;301;7
query_2768.rq;1;69;2535;69;1
query_2617.rq;1;21;2456;20;1
