query_9604.rq;1;3533;9860699;2516;6544
query_9490.rq;1;1325;7934789;1157;1091
query_9453.rq;119;86667;7137471;86548;489
query_948.rq;16;672;342714;334;709
query_9534.rq;1;11275;24919841;431;346676
query_9489.rq;1;1414;4254962;333;62104
query_9535.rq;1;98;3579;0;0
query_9541.rq;2;491;19268086;0;0
query_9572.rq;1;518;764861;495;555
query_960.rq;1;94;3903;0;0
query_9465.rq;10;12050;24412764;1295;108
query_9532.rq;1;124;3891;0;0
query_9458.rq;2;454;8152530;281;10116
query_9485.rq;2;122;1327998;113;358
query_9549.rq;213;4027;5011497;278;4465
query_9486.rq;1;121;3737;120;1
query_9461.rq;2;1013;8274368;555;22275
query_951.rq;2;547;18488090;497;92
query_3002.rq;1;288;2755922;0;0
query_959.rq;1;201;10529575;194;250
query_9523.rq;21;1145;886800;98;2024
query_9598.rq;1;71;618001;71;20
query_9505.rq;2;24426;8726606;1454;9790
query_9546.rq;26;500;791677;454;217
query_9440.rq;1;221;7934790;215;253
query_9442.rq;2;301;8175107;0;0
query_9515.rq;2;493;19268087;492;1
query_9555.rq;3;289;4149592;0;0
query_9466.rq;1;182;33185;180;47
query_1822.rq;1;129;4015;0;0
query_9499.rq;2;11672;8726606;1100;3449
query_9479.rq;1;95;4069;0;0
query_9520.rq;1;90;28371;89;40
query_9481.rq;27;551;580341;256;1129
query_9561.rq;11;763;587305;83;1037
query_9475.rq;15;349;325965;228;612
query_9488.rq;1;68;4283;68;2
query_9569.rq;1;84;3579;0;0
query_9527.rq;1;5835;56461359;749;94096
query_9472.rq;1;718;34130065;535;8675
query_9571.rq;2;472;18490022;416;164
query_9459.rq;3;1184;29058187;1167;493
query_9564.rq;315;27202;7626448;1694;379
query_9547.rq;10;16513;24412764;1268;551
query_9469.rq;1;176;2755922;0;0
query_3545.rq;2;305;19268082;0;0
query_9551.rq;1;74;3507;0;0
query_944.rq;460;12384;11434866;330;28258
query_9595.rq;2;28014;8726606;1480;9790
query_9554.rq;3;248;151408;113;267
query_9454.rq;24;5367;3191527;345;119
query_954.rq;1;113;23769;112;35
query_9607.rq;322;14877;6535253;421;357
query_9484.rq;1;80;4160;80;1
query_9509.rq;1;110;3579;0;0
query_958.rq;1;233;2755921;232;1
query_9602.rq;1;1526;12781398;264;29799
query_9502.rq;62;1479;8152181;829;4522
query_9582.rq;1;20;2320;0;0
query_9462.rq;1;98;3589;0;0
query_9544.rq;1;5198;5261811;240;126515
