query_843.rq;1;765;3909;0;0
query_10322.rq;2;8052;69815331;6197;7613
query_8554.rq;-1;-1;-1;-1;-1
query_8556.rq;1;165;40007;165;9
query_8414.rq;3;175921;246936794;16901;972
query_847.rq;30;1068;743269;412;571
query_852.rq;1;2090;33181186;692;41628
query_8474.rq;1;513;11576755;493;1129
query_8456.rq;417;11329;9892689;322;8758
query_8484.rq;2;7592;86904463;2904;225252
query_8495.rq;1;403;3597;0;0
query_8568.rq;906;17765;220784547;16965;17170
query_840.rq;2;11651;61136679;1509;423709
query_8430.rq;2;7083;259911154;3219;176713
query_8434.rq;2068;16870;30621820;15608;2444
query_8532.rq;2;33604;218864998;4010;621
query_8546.rq;1;19;2322;0;0
query_8402.rq;2;46202;218864998;3124;877
query_8538.rq;2;3504;199511824;3315;137
query_8543.rq;1;2363;4422319;442;65687
query_8528.rq;3;1752;129360143;0;0
query_8499.rq;3;148032;246936794;11150;5537
query_8519.rq;120;1913;42025086;1243;7145
query_8527.rq;1;191;4169;191;1
query_8458.rq;3;2143;129360148;0;0
query_8473.rq;370;2885;16358922;1627;22680
query_8396.rq;2;103389;218864997;4926;1648
query_8508.rq;1;490;4729356;440;2056
query_8420.rq;4;3354;43632275;1261;75909
query_8539.rq;231;2489;6549661;1682;21227
query_8408.rq;908;13738;87818453;8381;67235
query_8504.rq;4;6610;377906869;0;0
query_8440.rq;1;11072;157561603;1738;229559
query_8503.rq;417;11469;11057898;397;8758
query_8415.rq;3;7673;310540055;7423;3772
query_8542.rq;-1;-1;-1;-1;-1
query_8518.rq;1;1343;89349643;1342;42
query_8536.rq;1;490;11576756;482;351
query_842.rq;908;16079;220768831;15250;17130
query_8450.rq;2;161171;81980846;3830;1065
query_8497.rq;9;3057;121786181;3052;14
query_8516.rq;2;215535;81980847;4810;1077
query_8436.rq;1668;69574;147778779;2274;239957
query_8451.rq;1;403;7508017;366;2541
query_8400.rq;1;3723;342623564;3631;3912
query_8476.rq;1;1744;105587313;1427;11311
query_8463.rq;1;14445;157561603;1915;336431
query_8523.rq;1;77;2541;77;1
query_8550.rq;10;2899;121781116;0;0
query_8535.rq;2;1794;192140655;0;0
query_8525.rq;1;53520;563174676;6106;943527
query_8526.rq;2;3692;385464602;3691;3
query_8566.rq;1;228;13849177;222;313
query_8513.rq;2;551;13101321;378;8765
query_8547.rq;3;3287;199518927;2756;337
query_8494.rq;1;338;6945196;167;5572
query_846.rq;1;533;13849177;464;3405
query_8239.rq;2;3856;385464597;0;0
query_8483.rq;1;162;3525;0;0
query_8447.rq;4;585;203606;225;304
query_841.rq;5;750;286153;232;435
query_8552.rq;-1;-1;-1;-1;-1
query_8410.rq;713;10262;21937414;8137;39730
query_8442.rq;1;604;11576755;532;3027
query_8461.rq;3;5367;310540055;5234;2060
query_8551.rq;532;12238;12636490;347;11699
query_8491.rq;2;1891;61136512;1118;57023
query_8501.rq;3;937;28532585;480;8
query_8422.rq;1;577;7508016;335;23793
query_8553.rq;1;341;6304411;334;387
query_8475.rq;1;175;4144;175;2
query_8544.rq;2;122885;218864997;4021;2441
query_8401.rq;3;633;21944095;0;0
query_8531.rq;3538;67743;55209144;473;6377
query_8562.rq;1;57;2541;57;1
query_8500.rq;1;398;2931505;327;3206
query_8464.rq;1;507;13849177;438;3428
query_8443.rq;1;377;7508017;350;2456
query_844.rq;4;953;66653477;952;3
query_8419.rq;3;382;20036870;0;0
query_8486.rq;-1;-1;-1;-1;-1
