query_3091.rq;27;4785;305250;3215;17
query_2523.rq;63;18663;1253322;2105;359
query_5193.rq;26;3339;425505;2966;269
query_1618.rq;142;33625;5195813;592;13993
query_5128.rq;1;567;629895;567;2
query_2193.rq;2;715;583285;692;236
query_12161.rq;4;2026;2639985;0;0
query_10886.rq;3;859;36010;859;2
query_8043.rq;33;2451;631620;631;32
query_1077.rq;1;281;7346;280;6
query_10492.rq;3;585;61381;585;40
query_4287.rq;19;1259;1419520;871;2413
query_3634.rq;1;357;1820111;0;0
query_1170.rq;3;293;400962;288;48
query_9332.rq;1;402;3430870;382;779
query_12142.rq;1;326;763954;0;0
query_2354.rq;22;630;396712;549;1005
query_12282.rq;1;212;36258;212;2
query_12060.rq;2;639;823641;589;904
query_11681.rq;1;351;579562;351;2
query_11434.rq;1;259;783146;258;79
query_4438.rq;1;340;412743;237;6189
query_8715.rq;33;1276;2699147;888;1897
query_7146.rq;2;512;742884;512;3
query_9546.rq;5;161;105400;159;22
query_6174.rq;1;706;1820111;0;0
query_4039.rq;3;177;279266;172;17
query_5085.rq;1;130;296639;129;2
query_3231.rq;2;383;583276;380;193
query_1963.rq;2;280;583457;277;153
query_4148.rq;17;583;311673;541;415
query_2241.rq;10;938;2808112;935;18
query_3484.rq;1;398;1279569;323;3047
query_10505.rq;1;230;3887;0;0
query_5185.rq;1;208;4207;0;0
query_239.rq;10;580;224557;566;158
query_313.rq;20;5215;701731;520;1792
query_1350.rq;1;270;36257;270;3
query_2159.rq;2;565;783342;265;14181
query_8451.rq;1;294;77086;294;24
query_11598.rq;1;1543;5666500;271;28378
query_10639.rq;1;918;2433901;552;23442
query_1247.rq;3;380;1763803;375;263
query_345.rq;1;249;35687;249;44
query_8224.rq;1;314;579563;0;0
query_1358.rq;1;174;763954;0;0
query_3323.rq;1;868;2433901;532;22723
query_9214.rq;6;276;284183;255;185
query_12287.rq;1;245;48527;240;223
query_8948.rq;3;625;1271685;0;0
query_3545.rq;2;312;1943256;0;0
query_7536.rq;1;280;412743;208;6189
query_6942.rq;1;273;77085;272;116
query_9713.rq;1;370;1279568;309;2922
query_4428.rq;2;467;742884;467;1
query_11496.rq;2;378;584477;377;39
query_12210.rq;1;218;44126;205;649
query_10827.rq;18;1011;1393724;487;2472
query_10645.rq;4;992;3477176;0;0
query_2550.rq;1;224;403362;224;32
query_6100.rq;1;514;1820111;514;29
query_7848.rq;1;697;3430871;696;94
query_8729.rq;3;359;1271691;0;0
query_4071.rq;1;23;2614;23;1
query_9775.rq;10;642;1260442;388;1180
query_1112.rq;1;133;4290;133;1
query_2758.rq;3;245;44479;244;59
query_7240.rq;66;7008;1105535;4641;17
query_11252.rq;2;295;125290;295;47
query_10477.rq;1;13;2450;13;1
query_11326.rq;2;37;11056;36;10
query_6534.rq;3;243;84009;243;1
query_11435.rq;3;269;113232;268;59
query_9235.rq;2;252;271802;250;5
query_10272.rq;1;8;2635;8;1
query_7565.rq;2;618;2186491;618;14
query_11065.rq;1;459;1820111;458;29
query_3428.rq;1;436;1279568;354;3064
query_5209.rq;11;677;2809937;675;17
query_3714.rq;3;881;2379948;880;6
query_8017.rq;1;503;3430871;500;143
query_2360.rq;2;562;804269;519;2440
query_11574.rq;1;306;1820111;306;29
query_1453.rq;1;250;76668;236;607
query_11166.rq;28;645;411934;621;229
query_397.rq;1;231;354044;230;20
query_7057.rq;12;422;435132;369;621
query_9111.rq;1;381;744784;0;0
query_7494.rq;1;939;2433901;461;23442
query_1368.rq;2;296;783184;0;0
query_7366.rq;1;207;129834;207;12
query_4063.rq;3;221;278412;0;0
query_9903.rq;1;913;2433901;490;22254
query_8398.rq;2;332;270267;332;5
query_2091.rq;1;31;2529;30;1
query_5134.rq;6;530;1168168;0;0
query_6423.rq;16;827;2185751;812;312
query_10525.rq;2;568;262374;565;16
query_816.rq;1;43;2529;42;1
query_4873.rq;3;1216;2897104;1138;57
query_9662.rq;22;718;385378;650;859
query_11056.rq;1;378;3430870;373;259
query_5812.rq;1;181;403365;0;0
query_3645.rq;4;415;127936;211;7744
query_6328.rq;1;359;1599810;283;2237
query_10387.rq;1;215;129835;215;2
query_10804.rq;1;541;966820;400;8745
query_6295.rq;1;439;1279568;375;2577
query_11499.rq;2;443;1757961;441;139
query_349.rq;1;325;777792;325;24
query_10965.rq;3;963;2897103;926;16
query_8549.rq;1;140;44126;124;649
query_8750.rq;8;244;128886;243;4
query_8694.rq;3;101;76632;100;3
query_3677.rq;1;192;629895;191;1
query_4459.rq;1;241;744784;0;0
query_5202.rq;2;140;397412;138;28
query_9537.rq;11;617;2096741;610;151
query_2737.rq;5;474;1172272;473;5
query_5083.rq;9;250;150847;249;96
query_1563.rq;1;230;874837;230;1
query_572.rq;18;1011;1385262;457;2315
query_6416.rq;23;5237;1252310;69;2230
query_2960.rq;25;5489;587467;216;2407
query_5115.rq;23;1109;267458;646;11
query_1120.rq;5;1075;107796;1075;43
query_10407.rq;1;206;3887;0;0
query_2632.rq;5;224;55671;223;1
query_10665.rq;3;228;69438;0;0
query_9788.rq;1;209;3712;209;1
query_5278.rq;2;194;27168;0;0
query_7811.rq;6;1000;158406;404;347
query_4567.rq;26;5193;1118526;206;2552
query_10209.rq;2;222;742884;222;2
query_11682.rq;2;350;584476;350;33
query_2705.rq;1;208;492552;0;0
query_7868.rq;1;240;1068180;239;55
query_9033.rq;3;652;2379948;651;6
query_6318.rq;1;223;1134665;0;0
query_12285.rq;2;265;779800;248;1200
query_2773.rq;1;144;1134665;0;0
query_1967.rq;1;6;2527;6;1
query_8868.rq;1;136;354043;125;378
query_8702.rq;1;156;129835;156;5
query_2256.rq;1;713;2433901;282;23442
query_3524.rq;1;164;579562;0;0
query_688.rq;2;179;125437;177;100
query_2318.rq;9;230;155513;226;59
query_5158.rq;1;427;514034;164;12602
query_116.rq;1;191;1134665;0;0
query_7495.rq;5;328;125351;326;65
query_7360.rq;19;2541;656157;169;1685
query_8432.rq;13;608;212097;381;6
query_11421.rq;19;721;397831;514;725
query_5046.rq;133;18679;2640085;1036;821
query_706.rq;1;132;4159;0;0
