query_10335.rq;13;3962;276989;2305;9
query_10305.rq;6;341;135309;330;111
query_1028.rq;3;554;40068;0;0
query_1030.rq;3;914;39724;914;2
query_10184.rq;4;604;55684;0;0
query_10196.rq;26;4759;293269;3607;21
query_10322.rq;3;902;85890;902;33
query_10286.rq;1;298;4047;0;0
query_10266.rq;2;583;90274;304;127
query_10240.rq;2;567;59960;303;161
query_10338.rq;3;318;80333;0;0
query_10283.rq;4;558;55664;0;0
query_10306.rq;1;292;3723;0;0
query_10187.rq;16;4331;530002;551;1347
query_10299.rq;1;306;11374;306;26
query_10193.rq;3;266;69438;0;0
query_10182.rq;4;1207;194173;325;338
query_1017.rq;3;330;46189;329;59
query_1032.rq;19;5571;607385;2101;436
query_10190.rq;1;260;5124;260;6
query_10205.rq;10;656;163102;638;49
query_1033.rq;5;1207;111524;1205;13
query_10178.rq;8;655;156526;649;126
query_1031.rq;48;14104;1240420;3467;9
query_10321.rq;1;264;874837;264;1
query_10326.rq;1;308;403364;308;18
query_10259.rq;11;688;2810228;686;17
query_10331.rq;3;1016;2379948;1015;6
query_10231.rq;3;271;217100;0;0
query_10285.rq;2;328;2569037;311;722
query_10258.rq;3;215;411633;0;0
query_10238.rq;1;271;1134665;0;0
query_10293.rq;9;283;823080;265;491
query_10191.rq;1;307;1122904;0;0
query_11845.rq;1;1121;2433901;472;23126
query_1026.rq;3;251;41700;251;48
query_10333.rq;8;547;150614;537;108
query_10227.rq;1;264;3129;0;0
query_10320.rq;2;274;27923;0;0
query_10251.rq;1;10;2455;10;1
query_10288.rq;7;2087;283258;298;643
query_1022.rq;7;1523;1890204;1511;246
query_10188.rq;1;236;29267;236;2
query_10177.rq;1;299;132919;0;0
query_10324.rq;1;779;2433901;321;22817
query_10208.rq;1;2205;5666500;558;28378
query_10181.rq;4;319;627483;0;0
query_10279.rq;2;613;3905969;0;0
query_10241.rq;1;223;76668;211;607
query_10297.rq;22;433;309068;418;20
query_10207.rq;3;680;2897104;679;1
query_10214.rq;3;233;365324;0;0
query_10179.rq;3;315;1271683;0;0
query_10221.rq;2;813;1711250;765;39
query_10287.rq;15;947;2827667;943;36
query_10308.rq;6;214;74595;214;74
query_10309.rq;1;214;763954;0;0
query_10319.rq;5;206;148125;174;129
query_10346.rq;1;664;3430870;663;67
query_10189.rq;1;548;1820111;548;29
query_1021.rq;9;1822;152951;1219;256
query_10271.rq;6;1855;357283;330;518
query_10174.rq;11;3192;2685617;3130;37
query_10332.rq;13;868;2139761;858;231
query_10217.rq;1;16;2500;16;1
query_10225.rq;1;418;713086;308;7456
query_10281.rq;3;296;1271686;0;0
query_101.rq;9;560;1183746;0;0
query_10252.rq;13;350;170543;349;18
query_10311.rq;3;231;1271685;0;0
query_10255.rq;4;439;627210;0;0
query_10234.rq;1;51;29268;51;9
query_1020.rq;1;359;492097;228;10019
query_10201.rq;1;311;763955;0;0
query_10313.rq;4;1194;3477179;0;0
query_10272.rq;1;29;2635;28;1
