L2.txt;22;18462;610563;1432;1906
F3.txt;15;5042;8853470;4996;201
S5.txt;2;224;363816;0;0
F1.txt;8;1612;5707156;1185;3
F2.txt;6;3484;146835;3480;85
S1.txt;3;1617;783029;1610;5
L1.txt;5;7672;3553606;7670;5
C1.txt;68;18394;63491268;18336;201
S3.txt;2;291;530287;0;0
L4.txt;2;593;4321771;581;592
C2.txt;-1;-1;-1;-1;-1
L5.txt;6;2046;129783;641;343
S7.txt;2;69;5133;0;0
F5.txt;13;6408;113122;6406;43
L3.txt;2;859;12143;859;20
F4.txt;51;19592;7286540;19556;262
S2.txt;2;225;1337938;221;133
S4.txt;23;1187;2423769;1172;3
S6.txt;2;121;28379;120;60
