L2.txt;22;18969;610558;2260;1906
F3.txt;6;4875;8735013;4875;4
S5.txt;2;264;8019;0;0
F1.txt;27;9988;6486773;8367;5
F2.txt;4;1445;8226483;1445;5
S1.txt;4;346;786569;339;5
L1.txt;5;1315;3552981;1313;5
C1.txt;9;17788;62590823;17682;201
S3.txt;2;370;530281;0;0
L4.txt;2;541;4321766;528;597
C2.txt;-1;-1;-1;-1;-1
L5.txt;29;17087;962485;425;2670
S7.txt;2;72;5133;0;0
F5.txt;14;6707;115117;6067;38
L3.txt;2;627;18837;626;43
F4.txt;25;5595;7140775;5549;307
S2.txt;2;306;1337933;281;915
S4.txt;9;552;2275204;0;0
S6.txt;3;163;59520;142;135
