L2.txt;4;2955;52711;2170;144
F3.txt;39;13000;602516;9321;433
S5.txt;2;958;8019;0;0
F1.txt;23;8116;6459563;5781;32
F2.txt;6;4654;6892782;4641;116
S1.txt;3;399;781325;398;2
L1.txt;4;1055;3541123;1054;1
C1.txt;11;23692;62602267;23597;201
S3.txt;2;340;530281;0;0
L4.txt;2;400;4321771;388;601
C2.txt;-1;-1;-1;-1;-1
L5.txt;6;1857;129783;380;343
S7.txt;3;609;9322;0;0
F5.txt;9;3845;88644;3844;36
L3.txt;2;1050;10674;1050;15
F4.txt;50;22646;7264161;22618;239
S2.txt;2;291;1337938;284;195
S4.txt;77;3055;3019257;2974;30
S6.txt;3;162;63484;136;146
