query_8760.rq;-1;-1;-1;-1;-1
query_8781.rq;6;4439;121766599;4436;7
query_8748.rq;1;4308;80962367;4187;3132
query_8891.rq;1;2954;105587312;2710;2524
query_8905.rq;4;324;71591;323;35
query_8877.rq;841;45195;19981849;548;17078
query_8816.rq;2;22466;86904463;9559;228270
query_8812.rq;2;4367;69815332;4089;5607
query_8747.rq;1;264;3601;0;0
query_8811.rq;2;60999;86649251;3862;1405810
query_8751.rq;1;1389;39964257;1383;18
query_877.rq;1;221;5821;220;13
query_8849.rq;2;80946;218864998;7539;840
query_8845.rq;1;114;2465;113;1
query_8770.rq;1;24173;102565518;3809;564773
query_8840.rq;930;133607;18714884;873;530
query_10015.rq;1;2260;80962367;2166;2476
query_8878.rq;1;924;11576755;898;731
query_8906.rq;1;3255;33181186;1097;39244
query_8806.rq;2;4457;199512998;4305;223
query_8888.rq;1;189;4081;0;0
query_8860.rq;-1;-1;-1;-1;-1
query_8744.rq;2;2117;28522958;2117;2
query_8756.rq;1;2938;33181186;923;37183
query_8907.rq;3;2514;129360149;0;0
query_8824.rq;1785;116206;42556482;407;38157
query_875.rq;-1;-1;-1;-1;-1
query_8861.rq;3;2283;129395210;0;0
query_8771.rq;1;324;3761;0;0
query_8869.rq;2;3222;192140655;0;0
query_879.rq;1;1282;7508016;549;12745
query_8817.rq;11;637;274999;569;199
query_8753.rq;1;84;2565;82;1
query_8790.rq;1;179;2541;163;1
query_8884.rq;69;2540;3180549;172;6851
query_8749.rq;2068;56249;30622404;53645;2444
query_8832.rq;3;2344;43618669;2046;35
query_8852.rq;3;1891;28533282;1504;12
query_8761.rq;-1;-1;-1;-1;-1
query_8768.rq;1;95233;563174676;12464;943498
query_8834.rq;902;31788;43412692;20196;67321
query_8858.rq;2;288332;81980846;5813;1143
query_890.rq;3;238069;246936794;26042;972
query_4924.rq;4;9195;377906869;0;0
query_8901.rq;-1;-1;-1;-1;-1
query_8911.rq;2352;74625;170994619;2615;234893
query_8779.rq;1;89;2462;89;1
query_8835.rq;-1;-1;-1;-1;-1
query_8757.rq;3;250976;246936794;22871;5537
query_8825.rq;4;14626;377906862;0;0
query_8752.rq;1;4756;6945196;758;58370
query_8767.rq;1;238;3601;0;0
query_8831.rq;3;2382;129360149;0;0
